0.0082,8.21332801,1.82230742,3.23296795,3.82429048,5.10607314,6.82081907
0.0084,7.99474576,1.8171183,3.2237619,3.8134006,5.09153333,6.80139642
0.0086,8.35285654,1.8118348,3.2143884,3.80231266,5.07672905,6.7816205
0.0088,9.05751768,1.80645883,3.20485085,3.79103066,5.06166567,6.76149846
0.009,9.77636826,1.80099231,3.19515266,3.77955863,5.04634857,6.74103751
0.0092,10.2427816,1.79543718,3.18529726,3.76790064,5.0307832,6.72024489
0.0094,10.3793313,1.78979539,3.17528813,3.75606079,5.014975,6.69912791
0.0096,10.3178121,1.7840689,3.16512873,3.7440432,4.99892949,6.67769392
0.0098,10.270151,1.77825969,3.15482257,3.731852,4.98265218,6.65595029
0.01,10.3083946,1.77236973,3.14437316,3.71949135,4.96614863,6.63390443
0.0102,10.2266828,1.76640102,3.13378402,3.70696542,4.94942439,6.61156378
0.0104,9.64141815,1.76035553,3.12305868,3.69427837,4.93248505,6.58893579
0.0106,8.3033552,1.75423527,3.11220068,3.68143441,4.91533618,6.56602791
0.0108,6.38769169,1.74804223,3.10121357,3.66843771,4.8979834,6.54284763
0.011,4.49750798,1.74177841,3.09010089,3.65529247,4.88043229,6.51940242
0.0112,3.32122653,1.73544581,3.07886617,3.64200288,4.86268844,6.49569975
0.0114,3.17431466,1.72904642,3.06751297,3.62857313,4.84475746,6.4717471
0.0116,3.79313237,1.72258223,3.05604481,3.6150074,4.82664492,6.44755192
0.0118,4.53442671,1.71605523,3.04446522,3.60130986,4.80835639,6.42312165
0.012,4.82781719,1.70946741,3.03277772,3.58748467,4.78989744,6.39846372
0.0122,4.54583216,1.70282074,3.02098582,3.57353598,4.77127358,6.37358551
0.0124,3.99540447,1.69611719,3.009093,3.55946792,4.75249035,6.3484944
0.0126,3.57181589,1.68935871,2.99710275,3.5452846,4.73355322,6.32319772
0.0128,3.40506248,1.68254727,2.98501851,3.53099012,4.71446767,6.29770277
0.013,3.31027512,1.67568479,2.97284374,3.51658853,4.69523912,6.27201679
0.0132,3.05090593,1.6687732,2.96058184,3.50208388,4.67587297,6.24614701
0.0134,2.62558357,1.66181441,2.94823621,3.48748019,4.65637458,6.22010057
0.0136,2.27871188,1.65481033,2.93581023,3.47278144,4.63674927,6.1938846
0.0138,2.22971655,1.64776284,2.92330723,3.45799159,4.61700232,6.16750614
0.014,2.41803706,1.64067381,2.91073052,3.44311456,4.59713898,6.14097219
0.0142,2.53857932,1.63354509,2.89808341,3.42815424,4.57716442,6.11428969
0.0144,2.34264449,1.62637851,2.88536914,3.41311448,4.5570838,6.08746549
0.0146,1.89905118,1.61917589,2.87259093,3.39799909,4.5369022,6.06050641
0.0148,1.53250969,1.61193904,2.85975198,3.38281184,4.51662466,6.03341918
0.015,1.49650428,1.60466972,2.84685544,3.36755647,4.49625617,6.00621044
0.0152,1.72721907,1.59736971,2.83390443,3.35223668,4.47580166,5.9788868
0.0154,1.91903787,1.59004073,2.82090204,3.3368561,4.45526599,5.95145474
0.0156,1.84178523,1.5826845,2.80785131,3.32141834,4.43465397,5.9239207
0.0158,1.57272858,1.57530273,2.79475525,3.30592695,4.41397037,5.89629102
0.016,1.39240302,1.56789707,2.78161682,3.29038546,4.39321985,5.86857197
0.0162,1.46623317,1.56046919,2.76843896,3.27479732,4.37240705,5.84076971
0.0164,1.65477176,1.5530207,2.75522455,3.25916594,4.35153652,5.81289034
0.0166,1.64646079,1.54555321,2.74197643,3.24349469,4.33061276,5.78493986
0.0168,1.28901069,1.53806831,2.72869741,3.22778688,4.30964018,5.75692418
0.017,0.771023256,1.53056754,2.71539025,3.21204578,4.28862316,5.72884911
0.0172,0.453972076,1.52305243,2.70205765,3.1962746,4.26756597,5.7007204
0.0174,0.50511017,1.5155245,2.68870229,3.18047649,4.24647283,5.67254366
0.0176,0.77102934,1.50798521,2.67532679,3.16465456,4.22534789,5.64432444
0.0178,0.921459081,1.50043604,2.66193374,3.14881187,4.20419522,5.61606818
0.018,0.770226697,1.49287839,2.64852567,3.13295142,4.18301883,5.58778024
0.0182,0.473073723,1.48531368,2.63510507,3.11707614,4.16182266,5.55946586
0.0184,0.369645998,1.47774329,2.62167439,3.10118893,4.14061055,5.53113021
0.0186,0.653911429,1.47016857,2.60823602,3.08529263,4.11938631,5.50277833
0.0188,1.20074589,1.46259083,2.59479231,3.06939001,4.09815363,5.4744152
0.019,1.67872695,1.45501139,2.58134557,3.05348381,4.07691616,5.44604566
0.0192,1.86862672,1.44743151,2.56789805,3.03757669,4.05567747,5.41767449
0.0194,1.84240443,1.43985244,2.55445197,3.02167127,4.03444106,5.38930636
0.0196,1.84382018,1.4322754,2.5410095,3.00577011,4.01321033,5.36094583
0.0198,2.0123791,1.42470159,2.52757274,2.98987572,3.99198864,5.33259737
0.02,2.24178626,1.41713217,2.51414378,2.97399055,3.97077925,5.30426535
0.0202,2.31059412,1.40956828,2.50072464,2.958117,3.94958538,5.27595405
0.0204,2.14715873,1.40201105,2.4873173,2.9422574,3.92841014,5.24766764
0.0206,1.94653494,1.39446155,2.4739237,2.92641405,3.9072566,5.21941021
0.0208,2.0038844,1.38692087,2.46054571,2.91058918,3.88612773,5.19118574
0.021,2.42854491,1.37939002,2.44718519,2.89478497,3.86502644,5.16299811
0.0212,3.01902384,1.37187004,2.43384393,2.87900354,3.84395557,5.13485112
0.0214,3.42579768,1.3643619,2.42052369,2.86324697,3.82291789,5.10674847
0.0216,3.45147777,1.35686656,2.40722617,2.84751728,3.8019161,5.07869376
0.0218,3.19295901,1.34938497,2.39395303,2.83181644,3.78095282,5.05069049
0.022,2.90331629,1.34191804,2.3807059,2.81614635,3.76003061,5.02274209
0.0222,2.73669443,1.33446666,2.36748635,2.80050889,3.73915197,4.99485188
0.0224,2.63885588,1.32703169,2.35429591,2.78490587,3.7183193,4.96702309
0.0226,2.46927999,1.31961396,2.34113608,2.76933906,3.69753497,4.93925887
0.0228,2.19575294,1.31221431,2.3280083,2.75381015,3.67680127,4.91156227
0.023,1.94267818,1.30483351,2.31491397,2.73832083,3.6561204,4.88393626
0.0232,1.85012454,1.29747234,2.30185447,2.72287269,3.63549454,4.85638371
0.0234,1.91457057,1.29013155,2.28883112,2.70746732,3.61492576,4.82890743
0.0236,1.99093988,1.28281185,2.2758452,2.69210622,3.5944161,4.80151012
0.0238,1.9482022,1.27551395,2.26289795,2.67679086,3.57396752,4.7741944
0.024,1.80295174,1.26823853,2.24999058,2.66152268,3.55358192,4.74696281
0.0242,1.68457367,1.26098625,2.23712425,2.64630305,3.53326115,4.71981782
0.0244,1.68176469,1.25375773,2.22430009,2.63113331,3.51300698,4.69276179
0.0246,1.74955217,1.2465536,2.21151919,2.61601474,3.49282113,4.66579704
0.0248,1.77230816,1.23937445,2.19878261,2.60094858,3.47270527,4.63892578
0.025,1.69745131,1.23222085,2.18609136,2.58593605,3.45266101,4.61215015
0.0252,1.5801766,1.22509335,2.17344641,2.57097829,3.43268988,4.58547223
0.0254,1.49381487,1.21799248,2.16084872,2.55607644,3.41279339,4.55889399
0.0256,1.42711089,1.21091877,2.14829919,2.54123155,3.39297296,4.53241738
0.0258,1.3044673,1.20387269,2.13579871,2.52644468,3.37322999,4.50604423
0.026,1.11374801,1.19685474,2.1233481,2.51171681,3.3535658,4.47977631
0.0262,0.981980416,1.18986535,2.11094819,2.4970489,3.33398166,4.45361534
0.0264,1.08284562,1.18290498,2.09859974,2.48244187,3.31447882,4.42756296
0.0266,1.46292952,1.17597403,2.08630351,2.46789661,3.29505844,4.40162073
0.0268,1.95609374,1.16907292,2.0740602,2.45341395,3.27572164,4.37579016
0.027,2.28615999,1.16220203,2.0618705,2.43899471,3.25646952,4.3500727
0.0272,2.28232515,1.15536172,2.04973506,2.42463965,3.23730309,4.32446971
0.0274,1.99698165,1.14855235,2.0376545,2.41034951,3.21822335,4.29898252
0.0276,1.63359923,1.14177424,2.02562943,2.396125,3.19923123,4.27361237
0.0278,1.38173297,1.13502773,2.0136604,2.38196679,3.18032763,4.24836047
0.028,1.31947553,1.12831312,2.00174795,2.36787551,3.16151339,4.22322795
0.0282,1.43636436,1.12163068,1.9898926,2.35385177,3.14278933,4.19821589
0.0284,1.68998169,1.11498071,1.97809483,2.33989614,3.12415621,4.17332531
0.0286,2.01100086,1.10836344,1.9663551,2.32600917,3.10561476,4.14855717
0.0288,2.28204365,1.10177914,1.95467384,2.31219136,3.08716566,4.12391241
0.029,2.36943046,1.09522803,1.94305147,2.29844321,3.06880955,4.09939187
0.0292,2.21725014,1.08871032,1.93148836,2.28476516,3.05054705,4.07499636
0.0294,1.90937291,1.08222622,1.91998488,2.27115765,3.03237872,4.05072666
0.0296,1.61091238,1.07577592,1.90854136,2.25762107,3.0143051,4.02658347
0.0298,1.42975738,1.0693596,1.89715812,2.24415579,2.99632669,4.00256746
0.03,1.34044912,1.06297743,1.88583546,2.23076217,2.97844394,3.97867925
0.0302,1.2501056,1.05662955,1.87457364,2.21744052,2.9606573,3.9549194
0.0304,1.12995492,1.05031611,1.86337292,2.20419115,2.94296714,3.93128845
0.0306,1.06218167,1.04403723,1.85223353,2.19101431,2.92537384,3.90778689
0.0308,1.14497215,1.03779304,1.84115567,2.17791027,2.90787774,3.88441516
0.031,1.3639482,1.03158365,1.83013954,2.16487924,2.89047912,3.86117365
0.0312,1.57508408,1.02540914,1.81918531,2.15192144,2.87317827,3.83806274
0.0314,1.62817172,1.01926961,1.80829313,2.13903704,2.85597542,3.81508275
0.0316,1.50295239,1.01316514,1.79746314,2.12622621,2.83887079,3.79223397
0.0318,1.31212691,1.00709578,1.78669546,2.11348907,2.82186457,3.76951663
0.032,1.17672045,1.00106161,1.77599019,2.10082576,2.80495691,3.74693097
0.0322,1.11510225,0.995062658,1.76534741,2.08823638,2.78814796,3.72447715
0.0324,1.05557485,0.989098971,1.75476719,2.075721,2.77143781,3.70215533
0.0326,0.940717577,0.983170577,1.74424959,2.06327968,2.75482656,3.6799656
0.0328,0.801619851,0.9772775,1.73379464,2.05091248,2.73831426,3.65790806
0.033,0.721387839,0.971419751,1.72340237,2.03861942,2.72190095,3.63598276
0.0332,0.738760066,0.965597335,1.71307278,2.02640051,2.70558665,3.6141897
0.0334,0.806271601,0.959810251,1.70280587,2.01425575,2.68937134,3.59252889
0.0336,0.836524375,0.954058487,1.69260163,2.00218511,2.673255,3.57100029
0.0338,0.782106438,0.948342026,1.68246002,1.99018856,2.65723757,3.54960382
0.034,0.67036378,0.942660843,1.67238099,1.97826604,2.641319,3.52833939
0.0342,0.565783289,0.937014907,1.6623645,1.96641749,2.62549919,3.50720689
0.0344,0.509793294,0.931404179,1.65241047,1.95464283,2.60977803,3.48620618
0.0346,0.497842455,0.925828615,1.64251882,1.94294196,2.5941554,3.46533708
0.0348,0.502173508,0.920288163,1.63268947,1.93131478,2.57863115,3.4445994
0.035,0.50411448,0.914782766,1.62292231,1.91976117,2.56320512,3.42399294
0.0352,0.504767113,0.909312361,1.61321723,1.90828099,2.54787715,3.40351745
0.0354,0.517115545,0.903876881,1.6035741,1.8968741,2.53264703,3.38317267
0.0356,0.559387082,0.89847625,1.59399281,1.88554035,2.51751455,3.36295834
0.0358,0.655130804,0.893110389,1.5844732,1.87427956,2.50247951,3.34287415
0.036,0.826941038,0.887779213,1.57501512,1.86309157,2.48754165,3.32291979
0.0362,1.07702108,0.882482635,1.56561842,1.85197618,2.47270073,3.30309492
0.0364,1.36977353,0.877220558,1.55628294,1.8409332,2.45795648,3.28339919
0.0366,1.63705015,0.871992884,1.54700849,1.82996241,2.44330863,3.26383223
0.0368,1.81237717,0.866799511,1.53779489,1.81906361,2.42875689,3.24439366
0.037,1.87437105,0.861640331,1.52864195,1.80823657,2.41430096,3.22508307
0.0372,1.86218129,0.856515233,1.51954948,1.79748105,2.39994053,3.20590004
0.0374,1.84237128,0.851424101,1.51051727,1.78679681,2.38567526,3.18684415
0.0376,1.85036184,0.846366816,1.50154511,1.7761836,2.37150484,3.16791495
0.0378,1.86007554,0.841343255,1.49263277,1.76564117,2.35742891,3.14911197
0.038,1.81778732,0.836353292,1.48378005,1.75516924,2.34344712,3.13043476
0.0382,1.71566066,0.831396798,1.4749867,1.74476755,2.32955912,3.11188281
0.0384,1.62812996,0.82647364,1.46625249,1.73443582,2.31576451,3.09345564
0.0386,1.65684439,0.821583681,1.45757718,1.72417377,2.30206294,3.07515273
0.0388,1.82248399,0.816726785,1.44896053,1.71398109,2.288454,3.05697357
0.039,2.0067397,0.811902808,1.44040227,1.70385751,2.2749373,3.03891763
0.0392,2.01829024,0.807111606,1.43190217,1.6938027,2.26151244,3.02098437
0.0394,1.74582585,0.802353034,1.42345996,1.68381637,2.248179,3.00317324
0.0396,1.26131013,0.797626941,1.41507536,1.6738982,2.23493657,2.98548367
0.0398,0.772850928,0.792933177,1.40674812,1.66404788,2.22178473,2.96791511
0.04,0.467314096,0.788271587,1.39847797,1.65426508,2.20872304,2.95046698
0.0402,0.383994049,0.783642016,1.39026461,1.64454947,2.19575106,2.93313869
0.0404,0.437633123,0.779044307,1.38210779,1.63490073,2.18286836,2.91592966
0.0406,0.528707545,0.774478298,1.3740072,1.62531851,2.17007449,2.89883929
0.0408,0.613662486,0.76994383,1.36596257,1.61580249,2.15736899,2.88186697
0.041,0.695342376,0.765440739,1.3579736,1.60635231,2.14475141,2.86501209
0.0412,0.76337497,0.760968861,1.35004001,1.59696763,2.13222128,2.84827404
0.0414,0.774369001,0.756528028,1.3421615,1.58764811,2.11977815,2.83165219
0.0416,0.69777946,0.752118075,1.33433778,1.57839339,2.10742154,2.81514592
0.0418,0.56369775,0.747738831,1.32656853,1.56920312,2.09515097,2.7987546
0.042,0.4467616,0.743390127,1.31885346,1.56007694,2.08296598,2.78247759
0.0422,0.403774415,0.739071791,1.31119227,1.55101449,2.07086608,2.76631424
0.0424,0.445946367,0.734783651,1.30358466,1.54201541,2.05885079,2.75026392
0.0426,0.575160771,0.730525535,1.2960303,1.53307933,2.04691962,2.73432597
0.0428,0.820989912,0.726297267,1.28852891,1.5242059,2.03507209,2.71849974
0.043,1.21720249,0.722098673,1.28108015,1.51539474,2.0233077,2.70278458
0.0432,1.72883736,0.717929577,1.27368373,1.50664548,2.01162597,2.68717983
0.0434,2.21732833,0.713789802,1.26633933,1.49795776,2.00002639,2.67168483
0.0436,2.50764734,0.709679171,1.25904663,1.4893312,1.98850848,2.65629892
0.0438,2.51428779,0.705597508,1.25180532,1.48076543,1.97707173,2.64102142
0.044,2.31016897,0.701544632,1.24461509,1.47226007,1.96571565,2.62585168
0.0442,2.06892088,0.697520367,1.23747561,1.46381476,1.95443973,2.61078903
0.0444,1.93263062,0.693524533,1.23038657,1.45542911,1.94324347,2.59583279
0.0446,1.92561405,0.68955695,1.22334766,1.44710275,1.93212637,2.5809823
0.0448,1.9780971,0.685617439,1.21635855,1.4388353,1.92108793,2.56623688
0.045,2.01482468,0.68170582,1.20941892,1.43062639,1.91012765,2.55159585
0.0452,2.01719629,0.677821914,1.20252845,1.42247563,1.89924501,2.53705856
0.0454,2.01020229,0.67396554,1.19568683,1.41438265,1.88843952,2.52262432
0.0456,2.00701481,0.670136518,1.18889374,1.40634707,1.87771067,2.50829245
0.0458,1.97851776,0.666334669,1.18214885,1.39836852,1.86705795,2.49406229
0.046,1.87591172,0.662559811,1.17545185,1.39044661,1.85648087,2.47993316
0.0462,1.67637143,0.658811765,1.16880242,1.38258097,1.84597891,2.46590438
0.0464,1.40453173,0.655090351,1.16220023,1.37477122,1.83555157,2.45197529
0.0466,1.11400138,0.65139539,1.15564498,1.36701698,1.82519836,2.4381452
0.0468,0.853339747,0.647726701,1.14913633,1.35931788,1.81491875,2.42441346
0.047,0.649573509,0.644084105,1.14267398,1.35167353,1.80471227,2.41077938
0.0472,0.517276944,0.640467424,1.1362576,1.34408357,1.79457839,2.39724229
0.0474,0.473116717,0.636876479,1.12988688,1.33654762,1.78451662,2.38380154
0.0476,0.532770933,0.633311091,1.1235615,1.32906531,1.77452647,2.37045644
0.0478,0.688766896,0.629771082,1.11728115,1.32163625,1.76460743,2.35720634
0.048,0.894094642,0.626256274,1.1110455,1.31426009,1.754759,2.34405056
0.0482,1.07749084,0.622766491,1.10485425,1.30693643,1.74498069,2.33098846
0.0484,1.18428542,0.619301556,1.09870709,1.29966493,1.735272,2.31801935
0.0486,1.20839338,0.615861293,1.09260369,1.2924452,1.72563244,2.30514259
0.0488,1.18498607,0.612445525,1.08654376,1.28527688,1.71606152,2.29235752
0.049,1.15050121,0.609054078,1.08052697,1.27815959,1.70655875,2.27966348
0.0492,1.11057059,0.605686776,1.07455302,1.27109298,1.69712363,2.26705981
0.0494,1.04851354,0.602343447,1.06862159,1.26407668,1.68775568,2.25454587
0.0496,0.962850639,0.599023917,1.06273239,1.25711032,1.67845442,2.24212101
0.0498,0.887001951,0.595728013,1.05688511,1.25019354,1.66921935,2.22978458
0.05,0.861229438,0.592455562,1.05107943,1.24332598,1.66005,2.21753594
0.0502,0.884829492,0.589206395,1.04531506,1.23650729,1.65094589,2.20537444
0.0504,0.905788126,0.585980339,1.03959169,1.22973709,1.64190654,2.19329945
0.0506,0.867506829,0.582777224,1.03390902,1.22301504,1.63293147,2.18131033
0.0508,0.769369017,0.579596883,1.02826676,1.21634079,1.62402021,2.16940645
0.051,0.673711225,0.576439145,1.0226646,1.20971396,1.61517229,2.15758717
0.0512,0.644747798,0.573303844,1.01710224,1.20313423,1.60638723,2.14585187
0.0514,0.683693531,0.570190812,1.01157939,1.19660123,1.59766457,2.13419993
0.0516,0.730959798,0.567099884,1.00609575,1.19011461,1.58900384,2.12263072
0.0518,0.738350369,0.564030894,1.00065103,1.18367403,1.58040458,2.11114361
0.052,0.736491289,0.560983677,0.995244944,1.17727915,1.57186633,2.09973801
0.0522,0.81617096,0.557958069,0.989877193,1.17092962,1.56338864,2.08841329
0.0524,1.03365778,0.554953909,0.984547492,1.16462509,1.55497103,2.07716885
0.0526,1.32825989,0.551971033,0.979255552,1.15836524,1.54661307,2.06600407
0.0528,1.54849077,0.549009282,0.974001088,1.15214971,1.53831429,2.05491836
0.053,1.58292457,0.546068493,0.968783816,1.14597818,1.53007426,2.04391112
0.0532,1.46909964,0.543148509,0.963603453,1.13985031,1.52189251,2.03298174
0.0534,1.36758607,0.540249171,0.958459717,1.13376576,1.51376862,2.02212964
0.0536,1.41673097,0.537370321,0.95335233,1.12772421,1.50570213,2.01135423
0.0538,1.60153879,0.534511803,0.948281013,1.12172533,1.49769261,2.00065492
0.054,1.7540585,0.53167346,0.943245491,1.11576879,1.48973963,1.99003112
0.0542,1.69850105,0.528855139,0.938245487,1.10985427,1.48184274,1.97948226
0.0544,1.41724946,0.526056685,0.933280731,1.10398144,1.47400152,1.96900777
0.0546,1.07639074,0.523277945,0.928350949,1.09814998,1.46621554,1.95860706
0.0548,0.879744422,0.520518767,0.923455873,1.09235958,1.45848437,1.94827958
0.055,0.889375902,0.517779,0.918595234,1.08660991,1.4508076,1.93802475
0.0552,0.984607648,0.515058494,0.913768767,1.08090066,1.44318479,1.92784201
0.0554,0.974108402,0.512357101,0.908976206,1.07523152,1.43561553,1.91773081
0.0556,0.767819978,0.509674671,0.904217289,1.06960218,1.42809941,1.90769059
0.0558,0.453185375,0.507011058,0.899491754,1.06401233,1.42063601,1.8977208
0.056,0.208261254,0.504366114,0.894799343,1.05846166,1.41322493,1.88782089
0.0562,0.135269977,0.501739696,0.890139796,1.05294986,1.40586575,1.87799032
0.0564,0.182079054,0.499131658,0.885512859,1.04747664,1.39855807,1.86822854
0.0566,0.252003672,0.496541858,0.880918276,1.04204169,1.3913015,1.85853503
0.0568,0.268042337,0.493970152,0.876355796,1.03664471,1.38409563,1.84890924
0.057,0.23480688,0.4914164,0.871825167,1.03128541,1.37694006,1.83935066
0.0572,0.203880929,0.488880461,0.86732614,1.0259635,1.3698344,1.82985875
0.0574,0.203032269,0.486362195,0.862858467,1.02067867,1.36277826,1.82043298
0.0576,0.219439832,0.483861464,0.858421903,1.01543064,1.35577126,1.81107285
0.0578,0.229426366,0.48137813,0.854016204,1.01021912,1.348813,1.80177784
0.058,0.223966783,0.478912057,0.849641128,1.00504383,1.34190311,1.79254744
0.0582,0.208469077,0.47646311,0.845296433,0.999904469,1.3350412,1.78338113
0.0584,0.190867737,0.474031152,0.840981881,0.994800769,1.3282269,1.77427842
0.0586,0.18355064,0.471616052,0.836697235,0.989732444,1.32145983,1.7652388
0.0588,0.212279624,0.469217676,0.83244226,0.984699217,1.31473963,1.75626178
0.059,0.30617539,0.466835892,0.828216721,0.979700811,1.30806591,1.74734686
0.0592,0.454210465,0.46447057,0.824020387,0.974736951,1.30143832,1.73849356
0.0594,0.579459891,0.46212158,0.819853028,0.969807365,1.29485649,1.72970139
0.0596,0.593226552,0.459788793,0.815714415,0.964911783,1.28832006,1.72096987
0.0598,0.484471238,0.457472081,0.81160432,0.960049936,1.28182868,1.71229852
0.06,0.351025393,0.455171317,0.807522519,0.955221558,1.27538198,1.70368686
0.0602,0.320350254,0.452886375,0.803468789,0.950426384,1.26897961,1.69513442
0.0604,0.445232765,0.450617131,0.799442906,0.945664152,1.26262123,1.68664073
0.0606,0.664334715,0.448363459,0.795444653,0.940934602,1.25630648,1.67820533
0.0608,0.844026018,0.446125238,0.791473809,0.936237475,1.25003502,1.66982777
0.061,0.907235514,0.443902344,0.787530158,0.931572515,1.24380651,1.66150757
0.0612,0.891733689,0.441694656,0.783613484,0.926939467,1.23762061,1.65324429
0.0614,0.890165772,0.439502055,0.779723576,0.922338079,1.23147698,1.64503748
0.0616,0.948960706,0.437324421,0.775860219,0.917768099,1.22537529,1.63688668
0.0618,1.02775327,0.435161634,0.772023206,0.913229281,1.2193152,1.62879147
0.062,1.04633199,0.433013579,0.768212326,0.908721376,1.21329639,1.62075139
0.0622,0.965828429,0.430880137,0.764427372,0.90424414,1.20731852,1.612766
0.0624,0.822713655,0.428761194,0.760668141,0.89979733,1.20138128,1.60483489
0.0626,0.690241151,0.426656634,0.756934427,0.895380705,1.19548434,1.59695761
0.0628,0.61636608,0.424566344,0.753226029,0.890994027,1.18962738,1.58913375
0.063,0.600898047,0.42249021,0.749542747,0.886637057,1.18381009,1.58136287
0.0632,0.621864802,0.420428121,0.74588438,0.882309562,1.17803216,1.57364455
0.0634,0.668315898,0.418379966,0.742250733,0.878011306,1.17229326,1.56597839
0.0636,0.745834486,0.416345633,0.73864161,0.87374206,1.1665931,1.55836397
0.0638,0.855804457,0.414325013,0.735056815,0.869501592,1.16093136,1.55080088
0.064,0.975284051,0.412317999,0.731496157,0.865289676,1.15530774,1.54328871
0.0642,1.06347437,0.410324482,0.727959445,0.861106085,1.14972194,1.53582706
0.0644,1.09189481,0.408344355,0.724446488,0.856950595,1.14417366,1.52841553
0.0646,1.06985147,0.406377512,0.7209571,0.852822983,1.1386626,1.52105372
0.0648,1.03824499,0.404423849,0.717491093,0.84872303,1.13318847,1.51374124
0.065,1.03239399,0.402483261,0.714048282,0.844650516,1.12775098,1.50647771
0.0652,1.04569506,0.400555645,0.710628485,0.840605225,1.12234983,1.49926272
0.0654,1.03104069,0.398640898,0.707231519,0.83658694,1.11698474,1.4920959
0.0656,0.947908563,0.396738918,0.703857204,0.832595449,1.11165543,1.48497687
0.0658,0.815134297,0.394849605,0.70050536,0.828630541,1.1063616,1.47790525
0.066,0.710374554,0.392972858,0.697175811,0.824692004,1.10110299,1.47088067
0.0662,0.705259307,0.391108578,0.69386838,0.82077963,1.09587931,1.46390275
0.0664,0.798150591,0.389256667,0.690582892,0.816893214,1.09069029,1.45697113
0.0666,0.904066509,0.387417027,0.687319175,0.81303255,1.08553566,1.45008544
0.0668,0.915234783,0.385589562,0.684077056,0.809197435,1.08041513,1.44324531
0.067,0.788447735,0.383774175,0.680856366,0.805387668,1.07532845,1.43645039
0.0672,0.57506173,0.381970772,0.677656935,0.801603049,1.07027534,1.42970033
0.0674,0.37093496,0.380179257,0.674478596,0.79784338,1.06525555,1.42299477
0.0676,0.241337401,0.378399537,0.671321184,0.794108463,1.06026881,1.41633335
0.0678,0.187491824,0.376631519,0.668184532,0.790398106,1.05531485,1.40971574
0.068,0.177975862,0.374875112,0.665068478,0.786712113,1.05039343,1.40314158
0.0682,0.193272204,0.373130224,0.661972859,0.783050294,1.04550428,1.39661054
0.0684,0.228516925,0.371396764,0.658897516,0.779412459,1.04064716,1.39012227
